timestamp,outdoor_temperature,humidity,occupancy,energy_consumption
2021-01-01 00:00:00,10.101547733880457,31.553341364748142,0.2904705748633041,75.77046257862398
2021-01-01 01:00:00,12.444014195326659,48.55679756008071,0.18944055041593003,82.35346996431298
2021-01-01 02:00:00,14.669118800444423,67.16938605257656,0.21063693978169298,60.03851833464494
2021-01-01 03:00:00,5.419473651498145,60.63494553465385,0.1402315379462965,86.71100762817923
2021-01-01 04:00:00,13.969947139734986,50.327778762666405,0.29834148432208496,60.393144951316714
2021-01-01 05:00:00,9.830017559310846,46.61818349264065,0.12002604395935151,83.64988319952981
2021-01-01 06:00:00,14.595550719954929,51.4170334526823,0.28653492840420514,68.11414420328452
2021-01-01 07:00:00,13.578141153063497,51.81730280255392,0.17726907250289217,69.61009903135495
2021-01-01 08:00:00,15.002903580422021,40.29266699053873,0.8140179181141654,88.26279692870233
2021-01-01 09:00:00,20.637262192035088,37.595137773792075,0.8300811701173865,71.3582508034741
2021-01-01 10:00:00,15.557079954571467,40.7186810976953,0.8541099775007315,85.07382944768321
2021-01-01 11:00:00,20.73334565866049,44.1112047695905,0.8924263296435343,68.39919409645954
2021-01-01 12:00:00,17.50895630656715,52.26369182590219,0.7180653293940296,58.814921053816306
2021-01-01 13:00:00,21.326435798064892,35.57672114321086,0.780892196684572,63.820377917855126
2021-01-01 14:00:00,16.14086627595004,45.27648586987027,0.7996749777994145,61.83965068799641
2021-01-01 15:00:00,19.26292355920185,34.96120105328572,0.8428796129500058,63.0559364474625
2021-01-01 16:00:00,14.879822425357212,40.625812742824124,0.7833351679530961,68.01949665176093
2021-01-01 17:00:00,12.631038105366102,34.820454191964075,0.7702595440227868,64.44373985019527
2021-01-01 18:00:00,19.13246196419884,44.76317717766417,0.7027644602931117,55.54330871410528
2021-01-01 19:00:00,14.887877259176458,49.73144717893484,0.2814775333047529,53.54712427671869
2021-01-01 20:00:00,15.2147354310846,43.72742425933085,0.13047815325886924,46.24409955490072
2021-01-01 21:00:00,13.245813643529754,47.689725374226924,0.12192002166637228,53.11873773587608
2021-01-01 22:00:00,7.845285676492223,46.46999245784002,0.2597455511534644,76.97510754980607
2021-01-01 23:00:00,7.199928235033391,42.48767104771478,0.20484395296922975,75.67656273669738
2021-01-02 00:00:00,10.325995098262275,41.55098317314393,0.29700195916304606,49.37823742910253
2021-01-02 01:00:00,16.70058610985721,29.163432279331943,0.2807906605552757,37.79315400972808
2021-01-02 02:00:00,8.536836806092479,66.1233342188375,0.24723088589381767,54.07009758719134
2021-01-02 03:00:00,10.268463635392,41.5308421933383,0.20315056106626994,49.39456068931902
2021-01-02 04:00:00,7.439811408225072,44.54052231127035,0.29329158504482233,53.18771838974908
2021-01-02 05:00:00,8.016408798515918,52.396226587049554,0.15643739874479212,58.10842244343012
2021-01-02 06:00:00,11.072364712479079,53.772511499211966,0.15780733161834914,55.14944411795819
2021-01-02 07:00:00,17.97331826773825,56.77054985426666,0.2090641642003056,43.307579466224624
2021-01-02 08:00:00,19.17881156088013,37.86249818606473,0.2587530580577879,38.0835135012472
2021-01-02 09:00:00,18.90880624820914,45.74516326954575,0.1169618791644181,37.9676264034787
2021-01-02 10:00:00,13.217421353376077,22.433862281399588,0.2011774387483073,47.88050901116009
2021-01-02 11:00:00,20.752265896954068,33.26585919022229,0.2321920345906357,45.82809602410472
2021-01-02 12:00:00,17.200725134776196,45.820307817143,0.1048199800752764,41.853892735836354
2021-01-02 13:00:00,19.251763338013372,36.286595455902386,0.12205748256815639,35.069052202020394
2021-01-02 14:00:00,16.47802147536296,41.40637125964835,0.19594433776352688,31.120023529053935
2021-01-02 15:00:00,18.530418409593103,32.622879892165294,0.23678743098183658,32.361880833488335
2021-01-02 16:00:00,21.32045811460169,57.553583329165626,0.11656566808736889,32.68924800025808
2021-01-02 17:00:00,13.20554086610195,66.16015786365097,0.2237039873756709,32.67982909589146
2021-01-02 18:00:00,18.852192384842457,40.38538932079687,0.27259588153098535,29.32438782916629
2021-01-02 19:00:00,12.982445987549491,46.87517909898676,0.20263489592467307,38.65885513006214
2021-01-02 20:00:00,18.57784293317836,43.39926735297019,0.24609562723880082,32.17087928110532
2021-01-02 21:00:00,18.940464315242476,21.87714025480036,0.16012258959979309,32.48250314170346
2021-01-02 22:00:00,12.597070412008229,58.21924796460963,0.1745459862763103,38.91487575415671
2021-01-02 23:00:00,13.403904842058402,39.597735416950414,0.2827939973365883,36.67287714723192
2021-01-03 00:00:00,3.201159785277305,51.94888316669949,0.2202468463905685,60.39501491156523
2021-01-03 01:00:00,8.086646735456796,39.98148059592354,0.23927929075708454,58.639613015724905
2021-01-03 02:00:00,11.237754387363802,31.837051561224897,0.21605002243227672,48.0541165389774
2021-01-03 03:00:00,11.24887821828149,60.61777914419319,0.24919948114498047,43.53161807427815
2021-01-03 04:00:00,9.840702221809153,50.157617966654904,0.2597997388840654,57.61593204367671
2021-01-03 05:00:00,15.961476427161719,42.44132233174474,0.23432633767428296,39.212676094229494
2021-01-03 06:00:00,11.28430325398839,57.93645391159086,0.19641202003912595,59.04922200580986
2021-01-03 07:00:00,18.27473763672068,28.380832844324527,0.11405244089094169,34.27708318420258
2021-01-03 08:00:00,16.08218540573834,26.03473727027884,0.22328429908143427,38.07802261776928
2021-01-03 09:00:00,17.049957901356034,44.9737823843361,0.2384246643808298,38.76470443626515
2021-01-03 10:00:00,17.03647244413383,46.43233458990567,0.19941578158263704,35.72707918728445
2021-01-03 11:00:00,19.440190627109207,32.37001455321214,0.2174603856055566,34.718213898253246
